date,station_code,station_name,hour,passenger_count,platform_capacity,utilization,crowd_level,day_of_week
2026-02-18,GWL,Gwalior Junction,22,1866,2500,0.746,High,2
2026-02-18,GWL,Gwalior Junction,23,2051,2500,0.82,High,2
2026-02-18,AGC,Agra Cantt,0,432,3000,0.144,Low,2
2026-02-18,AGC,Agra Cantt,1,517,3000,0.172,Low,2
2026-02-18,AGC,Agra Cantt,2,224,3000,0.075,Low,2
2026-02-18,AGC,Agra Cantt,3,495,3000,0.165,Low,2
2026-02-18,AGC,Agra Cantt,4,335,3000,0.112,Low,2
2026-02-18,AGC,Agra Cantt,5,2808,3000,0.936,Critical,2
2026-02-18,AGC,Agra Cantt,6,2504,3000,0.835,High,2
2026-02-18,AGC,Agra Cantt,7,5980,3000,1.993,Critical,2
2026-02-18,AGC,Agra Cantt,8,4519,3000,1.506,Critical,2
2026-02-18,AGC,Agra Cantt,9,6838,3000,2.279,Critical,2
2026-02-18,AGC,Agra Cantt,10,2897,3000,0.966,Critical,2
2026-02-18,AGC,Agra Cantt,11,3899,3000,1.3,Critical,2
2026-02-18,AGC,Agra Cantt,12,2490,3000,0.83,High,2
2026-02-18,AGC,Agra Cantt,13,2312,3000,0.771,High,2
2026-02-18,AGC,Agra Cantt,14,2782,3000,0.927,Critical,2
2026-02-18,AGC,Agra Cantt,15,3178,3000,1.059,Critical,2
2026-02-18,AGC,Agra Cantt,16,2485,3000,0.828,High,2
2026-02-18,AGC,Agra Cantt,17,5914,3000,1.971,Critical,2
2026-02-18,AGC,Agra Cantt,18,9294,3000,3.098,Critical,2
2026-02-18,AGC,Agra Cantt,19,8847,3000,2.949,Critical,2
2026-02-18,AGC,Agra Cantt,20,5038,3000,1.679,Critical,2
2026-02-18,AGC,Agra Cantt,21,4146,3000,1.382,Critical,2
2026-02-18,AGC,Agra Cantt,22,1842,3000,0.614,Moderate,2
2026-02-18,AGC,Agra Cantt,23,2903,3000,0.968,Critical,2
2026-02-17,MMCT,Mumbai Central,0,1971,4000,0.493,Moderate,1
2026-02-17,MMCT,Mumbai Central,1,1809,4000,0.452,Moderate,1
2026-02-17,MMCT,Mumbai Central,2,1490,4000,0.372,Low,1
2026-02-17,MMCT,Mumbai Central,3,1128,4000,0.282,Low,1
2026-02-17,MMCT,Mumbai Central,4,705,4000,0.176,Low,1
2026-02-17,MMCT,Mumbai Central,5,7248,4000,1.812,Critical,1
2026-02-17,MMCT,Mumbai Central,6,6913,4000,1.728,Critical,1
2026-02-17,MMCT,Mumbai Central,7,18901,4000,4.725,Critical,1
2026-02-17,MMCT,Mumbai Central,8,21989,4000,5.497,Critical,1
2026-02-17,MMCT,Mumbai Central,9,18704,4000,4.676,Critical,1
2026-02-17,MMCT,Mumbai Central,10,9763,4000,2.441,Critical,1
2026-02-17,MMCT,Mumbai Central,11,8565,4000,2.141,Critical,1
2026-02-17,MMCT,Mumbai Central,12,6342,4000,1.585,Critical,1
2026-02-17,MMCT,Mumbai Central,13,6059,4000,1.515,Critical,1
2026-02-17,MMCT,Mumbai Central,14,6310,4000,1.577,Critical,1
2026-02-17,MMCT,Mumbai Central,15,9606,4000,2.401,Critical,1
2026-02-17,MMCT,Mumbai Central,16,7595,4000,1.899,Critical,1
2026-02-17,MMCT,Mumbai Central,17,21472,4000,5.368,Critical,1
2026-02-17,MMCT,Mumbai Central,18,22807,4000,5.702,Critical,1
2026-02-17,MMCT,Mumbai Central,19,22939,4000,5.735,Critical,1
2026-02-17,MMCT,Mumbai Central,20,9330,4000,2.333,Critical,1
2026-02-17,MMCT,Mumbai Central,21,9095,4000,2.274,Critical,1
2026-02-17,MMCT,Mumbai Central,22,5956,4000,1.489,Critical,1
2026-02-17,MMCT,Mumbai Central,23,6481,4000,1.62,Critical,1
2026-02-17,BVI,Borivali,0,1108,3000,0.369,Low,1
2026-02-17,BVI,Borivali,1,812,3000,0.271,Low,1
2026-02-17,BVI,Borivali,2,501,3000,0.167,Low,1
2026-02-17,BVI,Borivali,3,638,3000,0.213,Low,1
2026-02-17,BVI,Borivali,4,791,3000,0.264,Low,1
2026-02-17,BVI,Borivali,5,4320,3000,1.44,Critical,1
2026-02-17,BVI,Borivali,6,3172,3000,1.057,Critical,1
2026-02-17,BVI,Borivali,7,12634,3000,4.211,Critical,1
2026-02-17,BVI,Borivali,8,10842,3000,3.614,Critical,1
2026-02-17,BVI,Borivali,9,7653,3000,2.551,Critical,1
2026-02-17,BVI,Borivali,10,6230,3000,2.077,Critical,1
2026-02-17,BVI,Borivali,11,4671,3000,1.557,Critical,1
2026-02-17,BVI,Borivali,12,3244,3000,1.081,Critical,1
2026-02-17,BVI,Borivali,13,2207,3000,0.736,High,1
2026-02-17,BVI,Borivali,14,2339,3000,0.78,High,1
2026-02-17,BVI,Borivali,15,6041,3000,2.014,Critical,1
2026-02-17,BVI,Borivali,16,3684,3000,1.228,Critical,1
2026-02-17,BVI,Borivali,17,6794,3000,2.265,Critical,1
2026-02-17,BVI,Borivali,18,10270,3000,3.423,Critical,1
2026-02-17,BVI,Borivali,19,8361,3000,2.787,Critical,1
2026-02-17,BVI,Borivali,20,6348,3000,2.116,Critical,1
2026-02-17,BVI,Borivali,21,6044,3000,2.015,Critical,1
2026-02-17,BVI,Borivali,22,3460,3000,1.153,Critical,1
2026-02-17,BVI,Borivali,23,3085,3000,1.028,Critical,1
2026-02-17,BL,Valsad,0,140,1500,0.093,Low,1
2026-02-17,BL,Valsad,1,113,1500,0.075,Low,1
2026-02-17,BL,Valsad,2,154,1500,0.103,Low,1
2026-02-17,BL,Valsad,3,123,1500,0.082,Low,1
2026-02-17,BL,Valsad,4,118,1500,0.079,Low,1
2026-02-17,BL,Valsad,5,722,1500,0.481,Moderate,1
2026-02-17,BL,Valsad,6,819,1500,0.546,Moderate,1
2026-02-17,BL,Valsad,7,2174,1500,1.449,Critical,1
2026-02-17,BL,Valsad,8,2184,1500,1.456,Critical,1
2026-02-17,BL,Valsad,9,1493,1500,0.995,Critical,1
2026-02-17,BL,Valsad,10,1092,1500,0.728,High,1
2026-02-17,BL,Valsad,11,1113,1500,0.742,High,1
2026-02-17,BL,Valsad,12,553,1500,0.369,Low,1
2026-02-17,BL,Valsad,13,546,1500,0.364,Low,1
2026-02-17,BL,Valsad,14,529,1500,0.353,Low,1
2026-02-17,BL,Valsad,15,1043,1500,0.695,Moderate,1
2026-02-17,BL,Valsad,16,892,1500,0.595,Moderate,1
2026-02-17,BL,Valsad,17,1710,1500,1.14,Critical,1
2026-02-17,BL,Valsad,18,1687,1500,1.125,Critical,1
2026-02-17,BL,Valsad,19,2027,1500,1.351,Critical,1
2026-02-17,BL,Valsad,20,732,1500,0.488,Moderate,1
2026-02-17,BL,Valsad,21,727,1500,0.485,Moderate,1
2026-02-17,BL,Valsad,22,765,1500,0.51,Moderate,1
2026-02-17,BL,Valsad,23,804,1500,0.536,Moderate,1
2026-02-17,ST,Surat,0,998,3000,0.333,Low,1
2026-02-17,ST,Surat,1,810,3000,0.27,Low,1
2026-02-17,ST,Surat,2,848,3000,0.283,Low,1
2026-02-17,ST,Surat,3,784,3000,0.261,Low,1
2026-02-17,ST,Surat,4,777,3000,0.259,Low,1
2026-02-17,ST,Surat,5,4371,3000,1.457,Critical,1
2026-02-17,ST,Surat,6,3953,3000,1.318,Critical,1
2026-02-17,ST,Surat,7,12739,3000,4.246,Critical,1
2026-02-17,ST,Surat,8,7927,3000,2.642,Critical,1
2026-02-17,ST,Surat,9,6832,3000,2.277,Critical,1
2026-02-17,ST,Surat,10,4815,3000,1.605,Critical,1
2026-02-17,ST,Surat,11,6440,3000,2.147,Critical,1
2026-02-17,ST,Surat,12,2597,3000,0.866,High,1
2026-02-17,ST,Surat,13,3053,3000,1.018,Critical,1
2026-02-17,ST,Surat,14,4817,3000,1.606,Critical,1
2026-02-17,ST,Surat,15,4709,3000,1.57,Critical,1
2026-02-17,ST,Surat,16,5477,3000,1.826,Critical,1
2026-02-17,ST,Surat,17,11213,3000,3.738,Critical,1
2026-02-17,ST,Surat,18,9060,3000,3.02,Critical,1
2026-02-17,ST,Surat,19,7764,3000,2.588,Critical,1
2026-02-17,ST,Surat,20,6439,3000,2.146,Critical,1
2026-02-17,ST,Surat,21,8182,3000,2.727,Critical,1
2026-02-17,ST,Surat,22,3089,3000,1.03,Critical,1
2026-02-17,ST,Surat,23,2997,3000,0.999,Critical,1
2026-02-17,BRC,Vadodara Junction,0,693,3500,0.198,Low,1
2026-02-17,BRC,Vadodara Junction,1,729,3500,0.208,Low,1
2026-02-17,BRC,Vadodara Junction,2,849,3500,0.243,Low,1
2026-02-17,BRC,Vadodara Junction,3,513,3500,0.147,Low,1
2026-02-17,BRC,Vadodara Junction,4,789,3500,0.225,Low,1
2026-02-17,BRC,Vadodara Junction,5,3304,3500,0.944,Critical,1
2026-02-17,BRC,Vadodara Junction,6,3963,3500,1.132,Critical,1
2026-02-17,BRC,Vadodara Junction,7,10745,3500,3.07,Critical,1
2026-02-17,BRC,Vadodara Junction,8,10892,3500,3.112,Critical,1
2026-02-17,BRC,Vadodara Junction,9,12418,3500,3.548,Critical,1
2026-02-17,BRC,Vadodara Junction,10,5303,3500,1.515,Critical,1
2026-02-17,BRC,Vadodara Junction,11,6540,3500,1.869,Critical,1
2026-02-17,BRC,Vadodara Junction,12,2492,3500,0.712,High,1
2026-02-17,BRC,Vadodara Junction,13,3324,3500,0.95,Critical,1
2026-02-17,BRC,Vadodara Junction,14,3368,3500,0.962,Critical,1
2026-02-17,BRC,Vadodara Junction,15,5850,3500,1.671,Critical,1
2026-02-17,BRC,Vadodara Junction,16,5553,3500,1.587,Critical,1
2026-02-17,BRC,Vadodara Junction,17,8883,3500,2.538,Critical,1
2026-02-17,BRC,Vadodara Junction,18,7666,3500,2.19,Critical,1
2026-02-17,BRC,Vadodara Junction,19,11087,3500,3.168,Critical,1
2026-02-17,BRC,Vadodara Junction,20,4583,3500,1.309,Critical,1
2026-02-17,BRC,Vadodara Junction,21,6113,3500,1.747,Critical,1
2026-02-17,BRC,Vadodara Junction,22,3956,3500,1.13,Critical,1
2026-02-17,BRC,Vadodara Junction,23,3662,3500,1.046,Critical,1
2026-02-17,RTM,Ratlam Junction,0,367,2500,0.147,Low,1
2026-02-17,RTM,Ratlam Junction,1,220,2500,0.088,Low,1
2026-02-17,RTM,Ratlam Junction,2,173,2500,0.069,Low,1
2026-02-17,RTM,Ratlam Junction,3,209,2500,0.084,Low,1
2026-02-17,RTM,Ratlam Junction,4,176,2500,0.07,Low,1
2026-02-17,RTM,Ratlam Junction,5,1407,2500,0.563,Moderate,1
2026-02-17,RTM,Ratlam Junction,6,1380,2500,0.552,Moderate,1
2026-02-17,RTM,Ratlam Junction,7,3062,2500,1.225,Critical,1
2026-02-17,RTM,Ratlam Junction,8,3016,2500,1.206,Critical,1
2026-02-17,RTM,Ratlam Junction,9,5287,2500,2.115,Critical,1
2026-02-17,RTM,Ratlam Junction,10,2530,2500,1.012,Critical,1
2026-02-17,RTM,Ratlam Junction,11,2467,2500,0.987,Critical,1
2026-02-17,RTM,Ratlam Junction,12,1352,2500,0.541,Moderate,1
2026-02-17,RTM,Ratlam Junction,13,1622,2500,0.649,Moderate,1
2026-02-17,RTM,Ratlam Junction,14,1418,2500,0.567,Moderate,1
2026-02-17,RTM,Ratlam Junction,15,2401,2500,0.96,Critical,1
2026-02-17,RTM,Ratlam Junction,16,1914,2500,0.766,High,1
2026-02-17,RTM,Ratlam Junction,17,3323,2500,1.329,Critical,1
2026-02-17,RTM,Ratlam Junction,18,4044,2500,1.618,Critical,1
2026-02-17,RTM,Ratlam Junction,19,3532,2500,1.413,Critical,1
2026-02-17,RTM,Ratlam Junction,20,1941,2500,0.776,High,1
2026-02-17,RTM,Ratlam Junction,21,2180,2500,0.872,High,1
2026-02-17,RTM,Ratlam Junction,22,1361,2500,0.544,Moderate,1
2026-02-17,RTM,Ratlam Junction,23,1369,2500,0.548,Moderate,1
2026-02-17,KOTA,Kota Junction,0,570,3000,0.19,Low,1
2026-02-17,KOTA,Kota Junction,1,504,3000,0.168,Low,1
2026-02-17,KOTA,Kota Junction,2,610,3000,0.203,Low,1
2026-02-17,KOTA,Kota Junction,3,390,3000,0.13,Low,1
2026-02-17,KOTA,Kota Junction,4,495,3000,0.165,Low,1
2026-02-17,KOTA,Kota Junction,5,2466,3000,0.822,High,1
2026-02-17,KOTA,Kota Junction,6,2126,3000,0.709,High,1
2026-02-17,KOTA,Kota Junction,7,6090,3000,2.03,Critical,1
2026-02-17,KOTA,Kota Junction,8,6066,3000,2.022,Critical,1
2026-02-17,KOTA,Kota Junction,9,4448,3000,1.483,Critical,1
2026-02-17,KOTA,Kota Junction,10,2527,3000,0.842,High,1
2026-02-17,KOTA,Kota Junction,11,4196,3000,1.399,Critical,1
2026-02-17,KOTA,Kota Junction,12,2281,3000,0.76,High,1
2026-02-17,KOTA,Kota Junction,13,1614,3000,0.538,Moderate,1
2026-02-17,KOTA,Kota Junction,14,2207,3000,0.736,High,1
2026-02-17,KOTA,Kota Junction,15,3321,3000,1.107,Critical,1
2026-02-17,KOTA,Kota Junction,16,2534,3000,0.845,High,1
2026-02-17,KOTA,Kota Junction,17,5899,3000,1.966,Critical,1
2026-02-17,KOTA,Kota Junction,18,4886,3000,1.629,Critical,1
2026-02-17,KOTA,Kota Junction,19,6880,3000,2.293,Critical,1
2026-02-17,KOTA,Kota Junction,20,2809,3000,0.936,Critical,1
2026-02-17,KOTA,Kota Junction,21,2822,3000,0.941,Critical,1
2026-02-17,KOTA,Kota Junction,22,2718,3000,0.906,Critical,1
2026-02-17,KOTA,Kota Junction,23,2098,3000,0.699,Moderate,1
2026-02-17,SWM,Sawai Madhopur,0,161,2000,0.081,Low,1
2026-02-17,SWM,Sawai Madhopur,1,152,2000,0.076,Low,1
2026-02-17,SWM,Sawai Madhopur,2,156,2000,0.078,Low,1
2026-02-17,SWM,Sawai Madhopur,3,133,2000,0.067,Low,1
2026-02-17,SWM,Sawai Madhopur,4,140,2000,0.07,Low,1
2026-02-17,SWM,Sawai Madhopur,5,841,2000,0.42,Moderate,1
2026-02-17,SWM,Sawai Madhopur,6,1068,2000,0.534,Moderate,1
2026-02-17,SWM,Sawai Madhopur,7,2310,2000,1.155,Critical,1
2026-02-17,SWM,Sawai Madhopur,8,1983,2000,0.992,Critical,1
2026-02-17,SWM,Sawai Madhopur,9,2349,2000,1.175,Critical,1
2026-02-17,SWM,Sawai Madhopur,10,1271,2000,0.635,Moderate,1
2026-02-17,SWM,Sawai Madhopur,11,1241,2000,0.621,Moderate,1
2026-02-17,SWM,Sawai Madhopur,12,817,2000,0.408,Moderate,1
2026-02-17,SWM,Sawai Madhopur,13,943,2000,0.471,Moderate,1
2026-02-17,SWM,Sawai Madhopur,14,817,2000,0.408,Moderate,1
2026-02-17,SWM,Sawai Madhopur,15,1036,2000,0.518,Moderate,1
2026-02-17,SWM,Sawai Madhopur,16,1131,2000,0.566,Moderate,1
2026-02-17,SWM,Sawai Madhopur,17,1864,2000,0.932,Critical,1
2026-02-17,SWM,Sawai Madhopur,18,2238,2000,1.119,Critical,1
2026-02-17,SWM,Sawai Madhopur,19,2563,2000,1.282,Critical,1
2026-02-17,SWM,Sawai Madhopur,20,1490,2000,0.745,High,1
2026-02-17,SWM,Sawai Madhopur,21,1151,2000,0.576,Moderate,1
2026-02-17,SWM,Sawai Madhopur,22,788,2000,0.394,Low,1
2026-02-17,SWM,Sawai Madhopur,23,737,2000,0.368,Low,1
2026-02-17,MTJ,Mathura Junction,0,227,3000,0.076,Low,1
2026-02-17,MTJ,Mathura Junction,1,419,3000,0.14,Low,1
2026-02-17,MTJ,Mathura Junction,2,455,3000,0.152,Low,1
2026-02-17,MTJ,Mathura Junction,3,480,3000,0.16,Low,1
2026-02-17,MTJ,Mathura Junction,4,353,3000,0.118,Low,1
2026-02-17,MTJ,Mathura Junction,5,2402,3000,0.801,High,1
2026-02-17,MTJ,Mathura Junction,6,2589,3000,0.863,High,1
2026-02-17,MTJ,Mathura Junction,7,6296,3000,2.099,Critical,1
2026-02-17,MTJ,Mathura Junction,8,5601,3000,1.867,Critical,1
2026-02-17,MTJ,Mathura Junction,9,5280,3000,1.76,Critical,1
2026-02-17,MTJ,Mathura Junction,10,3224,3000,1.075,Critical,1
2026-02-17,MTJ,Mathura Junction,11,4333,3000,1.444,Critical,1
2026-02-17,MTJ,Mathura Junction,12,1751,3000,0.584,Moderate,1
2026-02-17,MTJ,Mathura Junction,13,1751,3000,0.584,Moderate,1
2026-02-17,MTJ,Mathura Junction,14,2511,3000,0.837,High,1
2026-02-17,MTJ,Mathura Junction,15,2623,3000,0.874,High,1
2026-02-17,MTJ,Mathura Junction,16,2572,3000,0.857,High,1
2026-02-17,MTJ,Mathura Junction,17,4590,3000,1.53,Critical,1
2026-02-17,MTJ,Mathura Junction,18,8466,3000,2.822,Critical,1
2026-02-17,MTJ,Mathura Junction,19,4764,3000,1.588,Critical,1
2026-02-17,MTJ,Mathura Junction,20,4151,3000,1.384,Critical,1
2026-02-17,MTJ,Mathura Junction,21,3058,3000,1.019,Critical,1
2026-02-17,MTJ,Mathura Junction,22,2177,3000,0.726,High,1
2026-02-17,MTJ,Mathura Junction,23,2350,3000,0.783,High,1
2026-02-17,NDLS,New Delhi,0,3483,8000,0.435,Moderate,1
2026-02-17,NDLS,New Delhi,1,5378,8000,0.672,Moderate,1
2026-02-17,NDLS,New Delhi,2,4385,8000,0.548,Moderate,1
2026-02-17,NDLS,New Delhi,3,4678,8000,0.585,Moderate,1
2026-02-17,NDLS,New Delhi,4,3381,8000,0.423,Moderate,1
2026-02-17,NDLS,New Delhi,5,22253,8000,2.782,Critical,1
2026-02-17,NDLS,New Delhi,6,17368,8000,2.171,Critical,1
2026-02-17,NDLS,New Delhi,7,33278,8000,4.16,Critical,1
2026-02-17,NDLS,New Delhi,8,36056,8000,4.507,Critical,1
2026-02-17,NDLS,New Delhi,9,36364,8000,4.545,Critical,1
2026-02-17,NDLS,New Delhi,10,27467,8000,3.433,Critical,1
2026-02-17,NDLS,New Delhi,11,27430,8000,3.429,Critical,1
2026-02-17,NDLS,New Delhi,12,22860,8000,2.857,Critical,1
2026-02-17,NDLS,New Delhi,13,19977,8000,2.497,Critical,1
2026-02-17,NDLS,New Delhi,14,17840,8000,2.23,Critical,1
2026-02-17,NDLS,New Delhi,15,34925,8000,4.366,Critical,1
2026-02-17,NDLS,New Delhi,16,36796,8000,4.599,Critical,1
2026-02-17,NDLS,New Delhi,17,63634,8000,7.954,Critical,1
2026-02-17,NDLS,New Delhi,18,54630,8000,6.829,Critical,1
2026-02-17,NDLS,New Delhi,19,61854,8000,7.732,Critical,1
2026-02-17,NDLS,New Delhi,20,24699,8000,3.087,Critical,1
2026-02-17,NDLS,New Delhi,21,31221,8000,3.903,Critical,1
2026-02-17,NDLS,New Delhi,22,19268,8000,2.409,Critical,1
2026-02-17,NDLS,New Delhi,23,20348,8000,2.543,Critical,1
2026-02-17,CSMT,Mumbai CSMT,0,2454,9000,0.273,Low,1
2026-02-17,CSMT,Mumbai CSMT,1,2090,9000,0.232,Low,1
2026-02-17,CSMT,Mumbai CSMT,2,3324,9000,0.369,Low,1
2026-02-17,CSMT,Mumbai CSMT,3,2542,9000,0.282,Low,1
2026-02-17,CSMT,Mumbai CSMT,4,2132,9000,0.237,Low,1
2026-02-17,CSMT,Mumbai CSMT,5,15616,9000,1.735,Critical,1
2026-02-17,CSMT,Mumbai CSMT,6,12438,9000,1.382,Critical,1
2026-02-17,CSMT,Mumbai CSMT,7,34683,9000,3.854,Critical,1
2026-02-17,CSMT,Mumbai CSMT,8,37559,9000,4.173,Critical,1
2026-02-17,CSMT,Mumbai CSMT,9,31907,9000,3.545,Critical,1
2026-02-17,CSMT,Mumbai CSMT,10,17131,9000,1.903,Critical,1
2026-02-17,CSMT,Mumbai CSMT,11,20787,9000,2.31,Critical,1
2026-02-17,CSMT,Mumbai CSMT,12,17649,9000,1.961,Critical,1
2026-02-17,CSMT,Mumbai CSMT,13,13909,9000,1.545,Critical,1
2026-02-17,CSMT,Mumbai CSMT,14,11690,9000,1.299,Critical,1
2026-02-17,CSMT,Mumbai CSMT,15,15726,9000,1.747,Critical,1
2026-02-17,CSMT,Mumbai CSMT,16,19612,9000,2.179,Critical,1
2026-02-17,CSMT,Mumbai CSMT,17,34082,9000,3.787,Critical,1
2026-02-17,CSMT,Mumbai CSMT,18,35335,9000,3.926,Critical,1
2026-02-17,CSMT,Mumbai CSMT,19,42102,9000,4.678,Critical,1
2026-02-17,CSMT,Mumbai CSMT,20,24217,9000,2.691,Critical,1
2026-02-17,CSMT,Mumbai CSMT,21,23387,9000,2.599,Critical,1
2026-02-17,CSMT,Mumbai CSMT,22,15430,9000,1.714,Critical,1
2026-02-17,CSMT,Mumbai CSMT,23,10832,9000,1.204,Critical,1
2026-02-17,KYN,Kalyan Junction,0,660,4000,0.165,Low,1
2026-02-17,KYN,Kalyan Junction,1,1109,4000,0.277,Low,1
2026-02-17,KYN,Kalyan Junction,2,547,4000,0.137,Low,1
2026-02-17,KYN,Kalyan Junction,3,844,4000,0.211,Low,1
2026-02-17,KYN,Kalyan Junction,4,1042,4000,0.261,Low,1
2026-02-17,KYN,Kalyan Junction,5,3683,4000,0.921,Critical,1
2026-02-17,KYN,Kalyan Junction,6,3952,4000,0.988,Critical,1
2026-02-17,KYN,Kalyan Junction,7,12031,4000,3.008,Critical,1
2026-02-17,KYN,Kalyan Junction,8,14779,4000,3.695,Critical,1
2026-02-17,KYN,Kalyan Junction,9,16351,4000,4.088,Critical,1
2026-02-17,KYN,Kalyan Junction,10,5746,4000,1.437,Critical,1
2026-02-17,KYN,Kalyan Junction,11,6038,4000,1.51,Critical,1
2026-02-17,KYN,Kalyan Junction,12,3586,4000,0.896,High,1
2026-02-17,KYN,Kalyan Junction,13,4290,4000,1.073,Critical,1
2026-02-17,KYN,Kalyan Junction,14,4131,4000,1.033,Critical,1
2026-02-17,KYN,Kalyan Junction,15,7411,4000,1.853,Critical,1
2026-02-17,KYN,Kalyan Junction,16,6177,4000,1.544,Critical,1
2026-02-17,KYN,Kalyan Junction,17,12269,4000,3.067,Critical,1
2026-02-17,KYN,Kalyan Junction,18,13298,4000,3.325,Critical,1
2026-02-17,KYN,Kalyan Junction,19,12538,4000,3.135,Critical,1
2026-02-17,KYN,Kalyan Junction,20,7518,4000,1.879,Critical,1
2026-02-17,KYN,Kalyan Junction,21,5920,4000,1.48,Critical,1
2026-02-17,KYN,Kalyan Junction,22,3492,4000,0.873,High,1
2026-02-17,KYN,Kalyan Junction,23,5300,4000,1.325,Critical,1
2026-02-17,NMD,Nashik Road,0,252,2000,0.126,Low,1
2026-02-17,NMD,Nashik Road,1,207,2000,0.103,Low,1
2026-02-17,NMD,Nashik Road,2,252,2000,0.126,Low,1
2026-02-17,NMD,Nashik Road,3,278,2000,0.139,Low,1
2026-02-17,NMD,Nashik Road,4,418,2000,0.209,Low,1
2026-02-17,NMD,Nashik Road,5,1624,2000,0.812,High,1
2026-02-17,NMD,Nashik Road,6,1643,2000,0.822,High,1
2026-02-17,NMD,Nashik Road,7,4831,2000,2.416,Critical,1
2026-02-17,NMD,Nashik Road,8,5023,2000,2.511,Critical,1
2026-02-17,NMD,Nashik Road,9,4276,2000,2.138,Critical,1
2026-02-17,NMD,Nashik Road,10,2327,2000,1.163,Critical,1
2026-02-17,NMD,Nashik Road,11,2925,2000,1.462,Critical,1
2026-02-17,NMD,Nashik Road,12,1149,2000,0.575,Moderate,1
2026-02-17,NMD,Nashik Road,13,1634,2000,0.817,High,1
2026-02-17,NMD,Nashik Road,14,1987,2000,0.994,Critical,1
2026-02-17,NMD,Nashik Road,15,2700,2000,1.35,Critical,1
2026-02-17,NMD,Nashik Road,16,1737,2000,0.869,High,1
2026-02-17,NMD,Nashik Road,17,6576,2000,3.288,Critical,1
2026-02-17,NMD,Nashik Road,18,5871,2000,2.936,Critical,1
2026-02-17,NMD,Nashik Road,19,4398,2000,2.199,Critical,1
2026-02-17,NMD,Nashik Road,20,2109,2000,1.054,Critical,1
2026-02-17,NMD,Nashik Road,21,2293,2000,1.147,Critical,1
2026-02-17,NMD,Nashik Road,22,1778,2000,0.889,High,1
2026-02-17,NMD,Nashik Road,23,1507,2000,0.753,High,1
2026-02-17,MMR,Manmad Junction,0,271,2500,0.108,Low,1
2026-02-17,MMR,Manmad Junction,1,178,2500,0.071,Low,1
2026-02-17,MMR,Manmad Junction,2,128,2500,0.051,Low,1
2026-02-17,MMR,Manmad Junction,3,164,2500,0.066,Low,1
2026-02-17,MMR,Manmad Junction,4,325,2500,0.13,Low,1
2026-02-17,MMR,Manmad Junction,5,1179,2500,0.472,Moderate,1
2026-02-17,MMR,Manmad Junction,6,1165,2500,0.466,Moderate,1
2026-02-17,MMR,Manmad Junction,7,3692,2500,1.477,Critical,1
2026-02-17,MMR,Manmad Junction,8,4421,2500,1.768,Critical,1
2026-02-17,MMR,Manmad Junction,9,3482,2500,1.393,Critical,1
2026-02-17,MMR,Manmad Junction,10,1682,2500,0.673,Moderate,1
2026-02-17,MMR,Manmad Junction,11,1911,2500,0.764,High,1
2026-02-17,MMR,Manmad Junction,12,1111,2500,0.444,Moderate,1
2026-02-17,MMR,Manmad Junction,13,926,2500,0.37,Low,1
2026-02-17,MMR,Manmad Junction,14,1002,2500,0.401,Moderate,1
2026-02-17,MMR,Manmad Junction,15,1930,2500,0.772,High,1
2026-02-17,MMR,Manmad Junction,16,1702,2500,0.681,Moderate,1
2026-02-17,MMR,Manmad Junction,17,3966,2500,1.586,Critical,1
2026-02-17,MMR,Manmad Junction,18,3783,2500,1.513,Critical,1
2026-02-17,MMR,Manmad Junction,19,3170,2500,1.268,Critical,1
2026-02-17,MMR,Manmad Junction,20,2295,2500,0.918,Critical,1
2026-02-17,MMR,Manmad Junction,21,1435,2500,0.574,Moderate,1
2026-02-17,MMR,Manmad Junction,22,1426,2500,0.57,Moderate,1
2026-02-17,MMR,Manmad Junction,23,1489,2500,0.596,Moderate,1
2026-02-17,BSL,Bhusawal Junction,0,425,3000,0.142,Low,1
2026-02-17,BSL,Bhusawal Junction,1,492,3000,0.164,Low,1
2026-02-17,BSL,Bhusawal Junction,2,218,3000,0.073,Low,1
2026-02-17,BSL,Bhusawal Junction,3,263,3000,0.088,Low,1
2026-02-17,BSL,Bhusawal Junction,4,257,3000,0.086,Low,1
2026-02-17,BSL,Bhusawal Junction,5,2380,3000,0.793,High,1
2026-02-17,BSL,Bhusawal Junction,6,1923,3000,0.641,Moderate,1
2026-02-17,BSL,Bhusawal Junction,7,5797,3000,1.932,Critical,1
2026-02-17,BSL,Bhusawal Junction,8,5180,3000,1.727,Critical,1
2026-02-17,BSL,Bhusawal Junction,9,6447,3000,2.149,Critical,1
2026-02-17,BSL,Bhusawal Junction,10,1948,3000,0.649,Moderate,1
2026-02-17,BSL,Bhusawal Junction,11,2941,3000,0.98,Critical,1
2026-02-17,BSL,Bhusawal Junction,12,1796,3000,0.599,Moderate,1
2026-02-17,BSL,Bhusawal Junction,13,1531,3000,0.51,Moderate,1
2026-02-17,BSL,Bhusawal Junction,14,1919,3000,0.64,Moderate,1
2026-02-17,BSL,Bhusawal Junction,15,2956,3000,0.985,Critical,1
2026-02-17,BSL,Bhusawal Junction,16,3015,3000,1.005,Critical,1
2026-02-17,BSL,Bhusawal Junction,17,5326,3000,1.775,Critical,1
2026-02-17,BSL,Bhusawal Junction,18,4109,3000,1.37,Critical,1
2026-02-17,BSL,Bhusawal Junction,19,6359,3000,2.12,Critical,1
2026-02-17,BSL,Bhusawal Junction,20,2959,3000,0.986,Critical,1
